time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-1.72091566545,-0.490426629951,16.5448258571,6.28309230142,0.0800254083263,0.0,-1.86379683989,-0.506455403972,4.74595634089,0.0672487619583,-0.0599670360029,0.0,437.8849920814845,437.05124483108284,435.81603654629686,436.24786961030685
2.580000000000002,-1.83486734614,-0.520807806635,16.8374915832,0.00355903404484,0.0759500468794,0.0,-1.93407230291,-0.505765056259,5.00847678501,0.0433527389535,-0.0928127764335,0.0,508.01687890345084,505.6527372573201,507.79637138242515,506.081153414113
2.640000000000002,-1.95261947252,-0.551077726997,17.1417677015,0.00665711463086,0.0698786724172,0.0,-1.9904033071,-0.50293195115,5.13356760323,0.0644755109222,-0.128589942312,0.0,470.19446020866496,467.4050741583153,469.295315035103,470.93371507343846
2.700000000000002,-2.07305734209,-0.581168257581,17.4453106779,0.010318660803,0.061843127232,0.0,-2.02378579645,-0.499836655832,4.98529527268,0.0530399988877,-0.147592288459,0.0,380.47873181743995,378.6344092828686,381.3175253687767,380.22661063200525
2.760000000000002,-2.19564959155,-0.610982032358,17.7440814948,0.0134742741365,0.053374475269,0.0,-2.06194873585,-0.493685190594,4.97388949413,0.0516857254388,-0.130652569821,0.0,425.138180861251,426.5676573772007,426.2845679283893,426.17073884642053
2.820000000000002,-2.32035326043,-0.64038506502,18.0412910528,0.0165503714123,0.0453137216771,0.0,-2.09426266792,-0.486162755651,4.93337006841,0.0504203795285,-0.142992302112,0.0,415.932743708209,414.83227485144835,416.68856538440195,416.5797893486387
2.880000000000002,-2.44703696938,-0.669222290504,18.3398373061,0.0192305307119,0.036813413663,0.0,-2.12771911363,-0.474795637578,5.01790599011,0.0295369450091,-0.139156401869,0.0,454.8384629927023,455.1274245357738,457.12152723649746,455.45515489758947
2.940000000000002,-2.57551079575,-0.697359786127,18.6418351245,0.020967029229,0.0280969774256,0.0,-2.15401490912,-0.462960006257,5.04865302822,0.0277238397582,-0.161741411252,0.0,440.6017632971705,438.7097956082974,439.12558148686816,438.97538244358793
3.000000000000002,-2.70535963134,-0.724793385668,18.9438665176,0.0229101835114,0.0188890447161,0.0,-2.17356063528,-0.451336891642,5.01929980435,0.040374698975,-0.140641871159,0.0,418.82551674831655,420.63277363147614,419.34812815782,420.446241300016
3.0600000000000023,-2.83627379346,-0.751450705207,19.2460264312,0.0252007117286,0.0105507543781,0.0,-2.18952000447,-0.437023718278,5.05264503521,0.0333691800657,-0.135827598425,0.0,438.53425232546016,438.9158195499306,441.059973729249,440.48164237232197
